song,artist,album,producer,release_date,featured_artist,line_index,section,active_artist,text,primary_tone,secondary_tone,flow_vector,rhyme_word,rhyme_class,syllable_count,stress_density,source
Came Out,Young Stoner Life & Gunna,Slime Language 2 (Deluxe),"Wheezy, star boy, Outtatown, BabyWave",2021-04-16,Lil Keed,1,Intro,Young Stoner Life & Gunna,(*Tsunami*),,,,,,,,lines
Came Out,Young Stoner Life & Gunna,Slime Language 2 (Deluxe),"Wheezy, star boy, Outtatown, BabyWave",2021-04-16,Lil Keed,2,Chorus,Lil Keed,(Keed talk to 'em),confident,,4|1.0|2,'em,em,4,0.75,lines
Came Out,Young Stoner Life & Gunna,Slime Language 2 (Deluxe),"Wheezy, star boy, Outtatown, BabyWave",2021-04-16,Lil Keed,3,Chorus,Lil Keed,"Hop in a Ghost with a bad lil' ho and I'm already knowin' it gon' come with some smoke (Let's go, let's go)",confident,,29|0.79|3,go,go,26,0.730769230769231,lines
Came Out,Young Stoner Life & Gunna,Slime Language 2 (Deluxe),"Wheezy, star boy, Outtatown, BabyWave",2021-04-16,Lil Keed,4,Chorus,Lil Keed,"Yes, I'm steppin' on niggas in Maison Margielas, you can get squished like a roach, yeah (Maison Margiela)",confident,,28|0.64|4,margiela,ela,27,0.592592592592593,lines
Came Out,Young Stoner Life & Gunna,Slime Language 2 (Deluxe),"Wheezy, star boy, Outtatown, BabyWave",2021-04-16,Lil Keed,5,Chorus,Lil Keed,"Keep it solid, keep it quiet (Shh, quiet), nobody ever gon' know (Never, yeah)",confident,,19|0.72|32,yeah,eah,20,0.75,lines
Came Out,Young Stoner Life & Gunna,Slime Language 2 (Deluxe),"Wheezy, star boy, Outtatown, BabyWave",2021-04-16,Lil Keed,6,Chorus,Lil Keed,"And I'm on some real slatt business, yeah, she gettin' back doored (Slatty, yeah)",confident,,20|0.7|33,yeah,eah,18,0.722222222222222,lines
Came Out,Young Stoner Life & Gunna,Slime Language 2 (Deluxe),"Wheezy, star boy, Outtatown, BabyWave",2021-04-16,Lil Keed,7,Chorus,Lil Keed,"Yeah, I came out a mink (Slatty), hop out the Rolls, I look like a sink (Slatty)",confident,,21|0.81|34,slatty,tty,19,0.736842105263158,lines
Came Out,Young Stoner Life & Gunna,Slime Language 2 (Deluxe),"Wheezy, star boy, Outtatown, BabyWave",2021-04-16,Lil Keed,8,Chorus,Lil Keed,"I'm with some shooters that never blink (Slatty), these trousers that's on me hold treasury",aggressive,dominant,23|0.65|35,treasury,ury,21,0.714285714285714,lines
Came Out,Young Stoner Life & Gunna,Slime Language 2 (Deluxe),"Wheezy, star boy, Outtatown, BabyWave",2021-04-16,Lil Keed,9,Chorus,Lil Keed,"My car ain't rented, I'm the only one with it (Nah)",confident,,14|0.79|36,nah,nah,13,0.769230769230769,lines
Came Out,Young Stoner Life & Gunna,Slime Language 2 (Deluxe),"Wheezy, star boy, Outtatown, BabyWave",2021-04-16,Lil Keed,10,Chorus,Lil Keed,"And I came from the bottom, I came from the trenches (I came from the bottom)",confident,,22|0.73|10,bottom,tom,19,0.631578947368421,lines
Came Out,Young Stoner Life & Gunna,Slime Language 2 (Deluxe),"Wheezy, star boy, Outtatown, BabyWave",2021-04-16,Lil Keed,11,Chorus,Lil Keed,"Shots at his mouth, no need for no dentist",confident,,10|0.9|11,dentist,ist,10,0.9,lines
Came Out,Young Stoner Life & Gunna,Slime Language 2 (Deluxe),"Wheezy, star boy, Outtatown, BabyWave",2021-04-16,Lil Keed,12,Chorus,Lil Keed,"Bitch, I'm Prince Slime, don't care 'bout your feelings (Bitch, I'm Prince Slime)",confident,,19|0.68|66,slime,ime,14,0.928571428571429,lines
Came Out,Young Stoner Life & Gunna,Slime Language 2 (Deluxe),"Wheezy, star boy, Outtatown, BabyWave",2021-04-16,Lil Keed,13,Verse 1,Lil Keed,"Nah, ain't scared of nobody (Nobody)",confident,,11|0.55|13,nobody,ody,10,1.0,lines
Came Out,Young Stoner Life & Gunna,Slime Language 2 (Deluxe),"Wheezy, star boy, Outtatown, BabyWave",2021-04-16,Lil Keed,14,Verse 1,Lil Keed,"My car got a waist, it's wide-body (Wide)",confident,,12|0.75|14,wide,ide,10,0.8,lines
Came Out,Young Stoner Life & Gunna,Slime Language 2 (Deluxe),"Wheezy, star boy, Outtatown, BabyWave",2021-04-16,Lil Keed,15,Verse 1,Lil Keed,"Dare you play with Wheezy, you gon' die 'bout it (Wheezy)",,,,,,,,lines
Came Out,Young Stoner Life & Gunna,Slime Language 2 (Deluxe),"Wheezy, star boy, Outtatown, BabyWave",2021-04-16,Lil Keed,16,Verse 1,Lil Keed,"Dare you play with this bankroll, you'll die 'bout it (Bah)",confident,,13|0.85|16,bah,bah,12,1.0,lines
Came Out,Young Stoner Life & Gunna,Slime Language 2 (Deluxe),"Wheezy, star boy, Outtatown, BabyWave",2021-04-16,Lil Keed,17,Verse 1,Lil Keed,"Yeah, the black truck a hotbox (Hotbox)",confident,,9|0.78|17,hotbox,box,9,0.555555555555556,lines
Came Out,Young Stoner Life & Gunna,Slime Language 2 (Deluxe),"Wheezy, star boy, Outtatown, BabyWave",2021-04-16,Lil Keed,18,Verse 1,Lil Keed,"You dissed me, yes, you're knocked off (Yeah)",confident,,11|0.82|18,yeah,eah,9,0.888888888888889,lines
Came Out,Young Stoner Life & Gunna,Slime Language 2 (Deluxe),"Wheezy, star boy, Outtatown, BabyWave",2021-04-16,Lil Keed,19,Verse 1,Lil Keed,"You're pillow talkin', you ain't playin', yeah (Yeah, yeah, yeah, yeah)",confident,,14|0.86|19,yeah,eah,14,0.785714285714286,lines
Came Out,Young Stoner Life & Gunna,Slime Language 2 (Deluxe),"Wheezy, star boy, Outtatown, BabyWave",2021-04-16,Lil Keed,20,Verse 1,Lil Keed,Meanwhile I'm gettin' mine off (Lets' go),confident,,11|0.64|20,go,go,9,0.888888888888889,lines
Came Out,Young Stoner Life & Gunna,Slime Language 2 (Deluxe),"Wheezy, star boy, Outtatown, BabyWave",2021-04-16,Lil Keed,21,Verse 1,Lil Keed,Post on the block like Hirby Kirby (I post on my block),,,,,,,,lines
Came Out,Young Stoner Life & Gunna,Slime Language 2 (Deluxe),"Wheezy, star boy, Outtatown, BabyWave",2021-04-16,Lil Keed,22,Verse 1,Lil Keed,"[If I see your bitch, just know that I'm flirtin'",confident,,11|0.91|22,flirtin',tin,11,0.909090909090909,lines
Came Out,Young Stoner Life & Gunna,Slime Language 2 (Deluxe),"Wheezy, star boy, Outtatown, BabyWave",2021-04-16,Lil Keed,23,Verse 1,Lil Keed,"She talkin' 'bout ""How many licks 'til it burst?""](https://genius.com/26881775/Young-stoner-life-and-gunna-came-out/If-i-see-your-bitch-just-know-that-im-flirtin-she-talkin-bout-how-many-licks-til-it-burst)",,,,,,,,lines
Came Out,Young Stoner Life & Gunna,Slime Language 2 (Deluxe),"Wheezy, star boy, Outtatown, BabyWave",2021-04-16,Lil Keed,24,Verse 1,Lil Keed,"I kidnap the money, send AMBER Alert",,,,,,,,lines
Came Out,Young Stoner Life & Gunna,Slime Language 2 (Deluxe),"Wheezy, star boy, Outtatown, BabyWave",2021-04-16,Lil Keed,25,Verse 1,Lil Keed,"Shoot up the block, tear up turf (Yeah)",aggressive,dominant,8|1.0|25,yeah,eah,8,0.875,lines
Came Out,Young Stoner Life & Gunna,Slime Language 2 (Deluxe),"Wheezy, star boy, Outtatown, BabyWave",2021-04-16,Lil Keed,26,Verse 1,Lil Keed,'Cause I'm knowin' you can fit in the hearse (Yeah),confident,,13|0.77|26,yeah,eah,11,0.636363636363636,lines
Came Out,Young Stoner Life & Gunna,Slime Language 2 (Deluxe),"Wheezy, star boy, Outtatown, BabyWave",2021-04-16,Lil Keed,27,Verse 1,Lil Keed,"Shots fired, he'll never see a nurse",confident,,10|0.7|27,nurse,rse,9,0.666666666666667,lines
Came Out,Young Stoner Life & Gunna,Slime Language 2 (Deluxe),"Wheezy, star boy, Outtatown, BabyWave",2021-04-16,Lil Keed,28,Verse 1,Lil Keed,"You know he the canvas, 'cause we paint his shirt",,,,,,,,lines
Came Out,Young Stoner Life & Gunna,Slime Language 2 (Deluxe),"Wheezy, star boy, Outtatown, BabyWave",2021-04-16,Lil Keed,29,Chorus,Lil Keed & *Gunna*,(Keed talk to 'em),confident,,4|1.0|2,'em,em,4,0.75,lines
Came Out,Young Stoner Life & Gunna,Slime Language 2 (Deluxe),"Wheezy, star boy, Outtatown, BabyWave",2021-04-16,Lil Keed,30,Chorus,Lil Keed & *Gunna*,"Hop in a Ghost with a bad lil' ho and I'm already knowin' it gon' come with some smoke (Let's go, let's go)",confident,,29|0.79|3,go,go,26,0.730769230769231,lines
Came Out,Young Stoner Life & Gunna,Slime Language 2 (Deluxe),"Wheezy, star boy, Outtatown, BabyWave",2021-04-16,Lil Keed,31,Chorus,Lil Keed & *Gunna*,"Yes, I'm steppin' on niggas in Maison Margielas, you can get squished like a roach, yeah (Maison Margiela)",confident,,28|0.64|4,margiela,ela,27,0.592592592592593,lines
Came Out,Young Stoner Life & Gunna,Slime Language 2 (Deluxe),"Wheezy, star boy, Outtatown, BabyWave",2021-04-16,Lil Keed,32,Chorus,Lil Keed & *Gunna*,"Keep it solid, keep it quiet (Shh, quiet), nobody ever gon' know (Never, yeah)",confident,,19|0.72|32,yeah,eah,20,0.75,lines
Came Out,Young Stoner Life & Gunna,Slime Language 2 (Deluxe),"Wheezy, star boy, Outtatown, BabyWave",2021-04-16,Lil Keed,33,Chorus,Lil Keed & *Gunna*,"And I'm on some real slatt business, yeah, she gettin' back doored (Slatty, yeah)",confident,,20|0.7|33,yeah,eah,18,0.722222222222222,lines
Came Out,Young Stoner Life & Gunna,Slime Language 2 (Deluxe),"Wheezy, star boy, Outtatown, BabyWave",2021-04-16,Lil Keed,34,Chorus,Lil Keed & *Gunna*,"Yeah, I came out a mink (Slatty), hop out the Rolls, I look like a sink (Slatty)",confident,,21|0.81|34,slatty,tty,19,0.736842105263158,lines
Came Out,Young Stoner Life & Gunna,Slime Language 2 (Deluxe),"Wheezy, star boy, Outtatown, BabyWave",2021-04-16,Lil Keed,35,Chorus,Lil Keed & *Gunna*,"I'm with some shooters that never blink (Slatty), these trousers that's on me hold treasury",aggressive,dominant,23|0.65|35,treasury,ury,21,0.714285714285714,lines
Came Out,Young Stoner Life & Gunna,Slime Language 2 (Deluxe),"Wheezy, star boy, Outtatown, BabyWave",2021-04-16,Lil Keed,36,Chorus,Lil Keed & *Gunna*,"My car ain't rented, I'm the only one with it (Nah)",confident,,14|0.79|36,nah,nah,13,0.769230769230769,lines
Came Out,Young Stoner Life & Gunna,Slime Language 2 (Deluxe),"Wheezy, star boy, Outtatown, BabyWave",2021-04-16,Lil Keed,37,Chorus,Lil Keed & *Gunna*,"And I came from the bottom, I came from the trenches (I came from the bottom)",confident,,22|0.73|10,bottom,tom,19,0.631578947368421,lines
Came Out,Young Stoner Life & Gunna,Slime Language 2 (Deluxe),"Wheezy, star boy, Outtatown, BabyWave",2021-04-16,Lil Keed,38,Chorus,Lil Keed & *Gunna*,"Shots at his mouth, no need for no dentist (*Uh* )",confident,,11|0.91|38,uh,uh,11,0.909090909090909,lines
Came Out,Young Stoner Life & Gunna,Slime Language 2 (Deluxe),"Wheezy, star boy, Outtatown, BabyWave",2021-04-16,Lil Keed,39,Chorus,Lil Keed & *Gunna*,"Bitch, I'm Prince Slime, don't care 'bout your feelings (Bitch, I'm Prince Slime, *nah* )",confident,,20|0.7|39,nah,nah,15,0.933333333333333,lines
Came Out,Young Stoner Life & Gunna,Slime Language 2 (Deluxe),"Wheezy, star boy, Outtatown, BabyWave",2021-04-16,Lil Keed,40,Verse 2,Gunna,"Chandelier on my wrist, not in the ceiling",,,,,,,,lines
Came Out,Young Stoner Life & Gunna,Slime Language 2 (Deluxe),"Wheezy, star boy, Outtatown, BabyWave",2021-04-16,Lil Keed,41,Verse 2,Gunna,Who got your whip? I heard it's rented,,,,,,,,lines
Came Out,Young Stoner Life & Gunna,Slime Language 2 (Deluxe),"Wheezy, star boy, Outtatown, BabyWave",2021-04-16,Lil Keed,42,Verse 2,Gunna,He done fell off tryna be independent,confident,,12|0.58|42,independent,ent,11,0.727272727272727,lines
Came Out,Young Stoner Life & Gunna,Slime Language 2 (Deluxe),"Wheezy, star boy, Outtatown, BabyWave",2021-04-16,Lil Keed,43,Verse 2,Gunna,How he get rich off the shit I invented? (Huh),luxurious,aspirational,12|0.83|43,huh,huh,12,0.833333333333333,lines
Came Out,Young Stoner Life & Gunna,Slime Language 2 (Deluxe),"Wheezy, star boy, Outtatown, BabyWave",2021-04-16,Lil Keed,44,Verse 2,Gunna,"Whole lotta cap (Cap), whole lotta kizzy (Kizzy)",,,,,,,,lines
Came Out,Young Stoner Life & Gunna,Slime Language 2 (Deluxe),"Wheezy, star boy, Outtatown, BabyWave",2021-04-16,Lil Keed,45,Verse 2,Gunna,"Broke in the trap, now I got millions (Ayy)",,,,,,,,lines
Came Out,Young Stoner Life & Gunna,Slime Language 2 (Deluxe),"Wheezy, star boy, Outtatown, BabyWave",2021-04-16,Lil Keed,46,Verse 2,Gunna,She fuckin' my pops like he Diddy,,,,,,,,lines
Came Out,Young Stoner Life & Gunna,Slime Language 2 (Deluxe),"Wheezy, star boy, Outtatown, BabyWave",2021-04-16,Lil Keed,47,Verse 2,Gunna,"Keed to the top, the terrace see the city (Top)",confident,,13|0.77|47,top,top,12,0.583333333333333,lines
Came Out,Young Stoner Life & Gunna,Slime Language 2 (Deluxe),"Wheezy, star boy, Outtatown, BabyWave",2021-04-16,Lil Keed,48,Verse 2,Gunna,I don't wan' fuck her if her feet ain't pretty (What? Nah),,,,,,,,lines
Came Out,Young Stoner Life & Gunna,Slime Language 2 (Deluxe),"Wheezy, star boy, Outtatown, BabyWave",2021-04-16,Lil Keed,49,Verse 2,Gunna,"GunWunna, cousin, know I fuck with business (Cous')",aggressive,dominant,13|0.62|49,cous',ous,12,0.666666666666667,lines
Came Out,Young Stoner Life & Gunna,Slime Language 2 (Deluxe),"Wheezy, star boy, Outtatown, BabyWave",2021-04-16,Lil Keed,50,Verse 2,Gunna,Geeked up like Bobby and I'm rockin' Ricky (Yeah),confident,,14|0.64|50,yeah,eah,13,0.692307692307692,lines
Came Out,Young Stoner Life & Gunna,Slime Language 2 (Deluxe),"Wheezy, star boy, Outtatown, BabyWave",2021-04-16,Lil Keed,51,Verse 2,Gunna,"Fly in that lil' hottie, hit her at the Whitney",confident,,12|0.83|51,whitney,ney,11,0.727272727272727,lines
Came Out,Young Stoner Life & Gunna,Slime Language 2 (Deluxe),"Wheezy, star boy, Outtatown, BabyWave",2021-04-16,Lil Keed,52,Verse 2,Gunna,"She sloppy-toppy, suck it out the tippy (Mop)",confident,,12|0.75|52,mop,mop,12,0.666666666666667,lines
Came Out,Young Stoner Life & Gunna,Slime Language 2 (Deluxe),"Wheezy, star boy, Outtatown, BabyWave",2021-04-16,Lil Keed,53,Verse 2,Gunna,"All in her mouth, I busted like a semi' (Yeah)",confident,,13|0.77|53,yeah,eah,12,0.666666666666667,lines
Came Out,Young Stoner Life & Gunna,Slime Language 2 (Deluxe),"Wheezy, star boy, Outtatown, BabyWave",2021-04-16,Lil Keed,54,Verse 2,Gunna,Fucked a bitch twice and now I need some distance,confident,,15|0.67|54,distance,nce,11,0.727272727272727,lines
Came Out,Young Stoner Life & Gunna,Slime Language 2 (Deluxe),"Wheezy, star boy, Outtatown, BabyWave",2021-04-16,Lil Keed,55,Verse 2,Gunna,"Now lay down on the couch and told her, ""Don't come near me""",confident,,14|0.93|55,me,me,13,0.846153846153846,lines
Came Out,Young Stoner Life & Gunna,Slime Language 2 (Deluxe),"Wheezy, star boy, Outtatown, BabyWave",2021-04-16,Lil Keed,56,Chorus,Lil Keed,(Keed talk to 'em),confident,,4|1.0|2,'em,em,4,0.75,lines
Came Out,Young Stoner Life & Gunna,Slime Language 2 (Deluxe),"Wheezy, star boy, Outtatown, BabyWave",2021-04-16,Lil Keed,57,Chorus,Lil Keed,"Hop in a Ghost with a bad lil' ho and I'm already knowin' it gon' come with some smoke (Let's go, let's go)",confident,,29|0.79|3,go,go,26,0.730769230769231,lines
Came Out,Young Stoner Life & Gunna,Slime Language 2 (Deluxe),"Wheezy, star boy, Outtatown, BabyWave",2021-04-16,Lil Keed,58,Chorus,Lil Keed,"Yes, I'm steppin' on niggas in Maison Margielas, you can get squished like a roach, yeah (Maison Margiela)",confident,,28|0.64|4,margiela,ela,27,0.592592592592593,lines
Came Out,Young Stoner Life & Gunna,Slime Language 2 (Deluxe),"Wheezy, star boy, Outtatown, BabyWave",2021-04-16,Lil Keed,59,Chorus,Lil Keed,"Keep it solid, keep it quiet (Shh, quiet), nobody ever gon' know (Never, yeah)",confident,,19|0.72|32,yeah,eah,20,0.75,lines
Came Out,Young Stoner Life & Gunna,Slime Language 2 (Deluxe),"Wheezy, star boy, Outtatown, BabyWave",2021-04-16,Lil Keed,60,Chorus,Lil Keed,"And I'm on some real slatt business, yeah, she gettin' back doored (Slatty, yeah)",confident,,20|0.7|33,yeah,eah,18,0.722222222222222,lines
Came Out,Young Stoner Life & Gunna,Slime Language 2 (Deluxe),"Wheezy, star boy, Outtatown, BabyWave",2021-04-16,Lil Keed,61,Chorus,Lil Keed,"Yeah, I came out a mink (Slatty), hop out the Rolls, I look like a sink (Slatty)",confident,,21|0.81|34,slatty,tty,19,0.736842105263158,lines
Came Out,Young Stoner Life & Gunna,Slime Language 2 (Deluxe),"Wheezy, star boy, Outtatown, BabyWave",2021-04-16,Lil Keed,62,Chorus,Lil Keed,"I'm with some shooters that never blink (Slatty), these trousers that's on me hold treasury",aggressive,dominant,23|0.65|35,treasury,ury,21,0.714285714285714,lines
Came Out,Young Stoner Life & Gunna,Slime Language 2 (Deluxe),"Wheezy, star boy, Outtatown, BabyWave",2021-04-16,Lil Keed,63,Chorus,Lil Keed,"My car ain't rented, I'm the only one with it (Nah)",confident,,14|0.79|36,nah,nah,13,0.769230769230769,lines
Came Out,Young Stoner Life & Gunna,Slime Language 2 (Deluxe),"Wheezy, star boy, Outtatown, BabyWave",2021-04-16,Lil Keed,64,Chorus,Lil Keed,"And I came from the bottom, I came from the trenches (I came from the bottom)",confident,,22|0.73|10,bottom,tom,19,0.631578947368421,lines
Came Out,Young Stoner Life & Gunna,Slime Language 2 (Deluxe),"Wheezy, star boy, Outtatown, BabyWave",2021-04-16,Lil Keed,65,Chorus,Lil Keed,"Shots at his mouth, no need for no dentist",confident,,10|0.9|11,dentist,ist,10,0.9,lines
Came Out,Young Stoner Life & Gunna,Slime Language 2 (Deluxe),"Wheezy, star boy, Outtatown, BabyWave",2021-04-16,Lil Keed,66,Chorus,Lil Keed,"Bitch, I'm Prince Slime, don't care 'bout your feelings (Bitch, I'm Prince Slime)",confident,,19|0.68|66,slime,ime,14,0.928571428571429,lines
Really Be Slime,Young Stoner Life,Slime Language 2 (Deluxe),"D-Roc, 17OnDaTrack",2021-04-16,"FN DaDealer, BSlime, YNW Melly",1,Intro,Young Stoner Life,Ayy,,,,,,,,lyrics
Really Be Slime,Young Stoner Life,Slime Language 2 (Deluxe),"D-Roc, 17OnDaTrack",2021-04-16,"FN DaDealer, BSlime, YNW Melly",2,Intro,Young Stoner Life,SuWoop,confident,,2|0.5|2,suwoop,oop,2,0.5,lyrics
Really Be Slime,Young Stoner Life,Slime Language 2 (Deluxe),"D-Roc, 17OnDaTrack",2021-04-16,"FN DaDealer, BSlime, YNW Melly",3,Intro,Young Stoner Life,"Yeah, we slime (Woo, ooh)",confident,,6|0.83|3,ooh,ooh,5,1.0,lyrics
Really Be Slime,Young Stoner Life,Slime Language 2 (Deluxe),"D-Roc, 17OnDaTrack",2021-04-16,"FN DaDealer, BSlime, YNW Melly",4,Intro,Young Stoner Life,And we banging G Shine (On that slime shit),confident,,12|0.73|4,shit,hit,10,0.8,lyrics
Really Be Slime,Young Stoner Life,Slime Language 2 (Deluxe),"D-Roc, 17OnDaTrack",2021-04-16,"FN DaDealer, BSlime, YNW Melly",5,Intro,Young Stoner Life,(Super Earz ),confident,,3|0.67|5,earz,arz,3,0.666666666666667,lyrics
Really Be Slime,Young Stoner Life,Slime Language 2 (Deluxe),"D-Roc, 17OnDaTrack",2021-04-16,"FN DaDealer, BSlime, YNW Melly",6,Intro,Young Stoner Life,(Seventeen ),confident,,3|0.33|6,seventeen,een,3,0.666666666666667,lyrics
Really Be Slime,Young Stoner Life,Slime Language 2 (Deluxe),"D-Roc, 17OnDaTrack",2021-04-16,"FN DaDealer, BSlime, YNW Melly",7,Intro,Young Stoner Life,"(D Rock, D Rock, D Rock, D Rock )",confident,,8|1.0|7,rock,ock,8,1.0,lyrics
Really Be Slime,Young Stoner Life,Slime Language 2 (Deluxe),"D-Roc, 17OnDaTrack",2021-04-16,"FN DaDealer, BSlime, YNW Melly",8,Intro,Young Stoner Life,Slime,confident,,2|0.5|8,slime,ime,1,1.0,lyrics
Really Be Slime,Young Stoner Life,Slime Language 2 (Deluxe),"D-Roc, 17OnDaTrack",2021-04-16,"FN DaDealer, BSlime, YNW Melly",9,Chorus,YNW Melly,My niggas really be slime (Slime),confident,,10|0.6|85,slime,ime,8,0.75,lyrics
Really Be Slime,Young Stoner Life,Slime Language 2 (Deluxe),"D-Roc, 17OnDaTrack",2021-04-16,"FN DaDealer, BSlime, YNW Melly",10,Chorus,YNW Melly,"Huh, my nigga, really, they slime (Slime)",confident,,11|0.64|10,slime,ime,9,0.777777777777778,lyrics
Really Be Slime,Young Stoner Life,Slime Language 2 (Deluxe),"D-Roc, 17OnDaTrack",2021-04-16,"FN DaDealer, BSlime, YNW Melly",11,Chorus,YNW Melly,"Huh, and we committing them crimes (Crime)",confident,,11|0.64|11,crime,ime,9,0.666666666666667,lyrics
